gene,cell_type,KW_p,KW_FDR,effect_size,effect_size_class,disease_1,disease_2,mw_stat,mw_p,n1,n2,mw_FDR
GNG10,CD4T,0.0,0.0,0.2546023636,medium,UC_inflamed,Healthy,64901876.0,1.4460966365510656e-23,9331,14440,8.318232135029256e-23
RPL35,CD4T,0.0,0.0,1.0232401000000002,high,UC_inflamed,Colitis_inflamed,76654175.5,0.0,9331,11747,0.0
RPL35,CD4T,0.0,0.0,1.0232401000000002,high,UC_inflamed,CD_inflamed,15741424.0,4.585134216589131e-285,9331,2268,1.0519029424240449e-282
RPL35,CD4T,0.0,0.0,1.0232401000000002,high,UC_inflamed,UC_non_inflamed,25895272.0,1.156279324341388e-181,9331,7476,1.1177598150370982e-179
RPL35,CD4T,0.0,0.0,1.0232401000000002,high,UC_inflamed,Healthy,79660075.0,4.272257975908019e-125,9331,14440,2.1028335789119396e-123
HSPA5,CD4T,0.0,0.0,1.03691014,high,UC_inflamed,CD_inflamed,5877654.5,1.4968518928233325e-303,9331,2268,3.838662378012702e-301
HSPA5,CD4T,0.0,0.0,1.03691014,high,UC_inflamed,Healthy,61661242.5,1.06933821562958e-37,9331,14440,9.705095498852851e-37
HSPA5,CD4T,0.0,0.0,1.03691014,high,UC_inflamed,UC_non_inflamed,37992216.0,6.6831016067632965e-37,9331,7476,5.9320630168057153e-36
HSPA5,CD4T,0.0,0.0,1.03691014,high,UC_inflamed,Colitis_inflamed,50693468.5,1.9602852915975022e-27,9331,11747,1.2885875355582763e-26
PRRC2B,CD4T,0.0,0.0,0.270210894,medium,UC_inflamed,Colitis_inflamed,48095592.0,9.36687293898929e-114,9331,11747,3.9010470308358553e-112
PRRC2B,CD4T,0.0,0.0,0.270210894,medium,UC_inflamed,CD_inflamed,9099638.0,1.1260782812252838e-64,9331,2268,1.9835383046191835e-63
PRRC2B,CD4T,0.0,0.0,0.270210894,medium,UC_inflamed,UC_non_inflamed,37141167.5,7.6575815508808e-51,9331,7476,9.802507819484565e-50
PRRC2B,CD4T,0.0,0.0,0.270210894,medium,UC_inflamed,Healthy,63863143.0,1.9422493009952249e-28,9331,14440,1.3193826975083558e-27
APBB1IP,CD4T,0.0,0.0,0.47895817,medium,UC_inflamed,Colitis_inflamed,43128884.5,5.293581637910626e-201,9331,11747,6.063522921660786e-199
APBB1IP,CD4T,0.0,0.0,0.47895817,medium,UC_inflamed,CD_inflamed,8097743.5,3.9191995020464444e-97,9331,2268,1.2591004983135444e-95
APBB1IP,CD4T,0.0,0.0,0.47895817,medium,UC_inflamed,Healthy,59934467.0,3.8504877105400973e-66,9331,14440,7.01177120966172e-65
APBB1IP,CD4T,0.0,0.0,0.47895817,medium,UC_inflamed,UC_non_inflamed,37830324.5,6.414841582054723e-38,9331,7476,5.861207802847389e-37
JMJD1C,CD4T,0.0,0.0,0.43591702,medium,UC_inflamed,UC_non_inflamed,38958919.0,7.06031504272765e-79,9331,7476,1.6515086966322268e-77
JMJD1C,CD4T,0.0,0.0,0.43591702,medium,UC_inflamed,CD_inflamed,8749728.0,2.986053769331439e-57,9331,2268,4.454876883286969e-56
JMJD1C,CD4T,0.0,0.0,0.43591702,medium,UC_inflamed,Colitis_inflamed,50206206.0,9.63612584387169e-38,9331,11747,8.760856199365112e-37
JMJD1C,CD4T,0.0,0.0,0.43591702,medium,UC_inflamed,Healthy,70103922.5,7.725478579531531e-13,9331,14440,2.8681150881363605e-12
NFKB2,CD4T,0.0,0.0,0.4499744599999999,medium,UC_inflamed,CD_inflamed,8065964.0,4.552095900014736e-135,9331,2268,2.5490787367780715e-133
NFKB2,CD4T,0.0,0.0,0.4499744599999999,medium,UC_inflamed,UC_non_inflamed,37293755.0,1.943311832749416e-40,9331,7476,1.9013995787624147e-39
NFKB2,CD4T,0.0,0.0,0.4499744599999999,medium,UC_inflamed,Colitis_inflamed,51746385.0,5.7914565371629474e-24,9331,11747,3.3782972049335103e-23
NFKB2,CD4T,0.0,0.0,0.4499744599999999,medium,UC_inflamed,Healthy,69291403.5,1.1217878697033575e-09,9331,14440,3.551552741664387e-09
ABLIM1,CD4T,0.0,0.0,0.57413762,high,UC_inflamed,Colitis_inflamed,42868582.5,4.035128455200023e-250,9331,11747,7.079057055664092e-248
ABLIM1,CD4T,0.0,0.0,0.57413762,high,UC_inflamed,CD_inflamed,7766739.5,5.517095017048455e-158,9331,2268,4.1135562615539523e-156
ABLIM1,CD4T,0.0,0.0,0.57413762,high,UC_inflamed,UC_non_inflamed,38513700.5,2.697436188486372e-90,9331,7476,7.752000323978055e-89
ABLIM1,CD4T,0.0,0.0,0.57413762,high,UC_inflamed,Healthy,62488660.0,2.9404666534093735e-39,9331,14440,2.788776600503973e-38
IFITM1,CD4T,0.0,0.0,2.4817095300000003,high,UC_inflamed,Healthy,45134994.0,0.0,9331,14440,0.0
IFITM1,CD4T,0.0,0.0,2.4817095300000003,high,UC_inflamed,Colitis_inflamed,23348850.0,0.0,9331,11747,0.0
IFITM1,CD4T,0.0,0.0,2.4817095300000003,high,UC_inflamed,CD_inflamed,3934196.0,0.0,9331,2268,0.0
IFITM1,CD4T,0.0,0.0,2.4817095300000003,high,UC_inflamed,UC_non_inflamed,43729492.5,6.222584225091558e-272,9331,7476,1.2998018021413688e-269
RPLP2,CD4T,0.0,0.0,1.1788490000000005,high,UC_inflamed,Colitis_inflamed,79403037.5,0.0,9331,11747,0.0
RPLP2,CD4T,0.0,0.0,1.1788490000000005,high,UC_inflamed,CD_inflamed,16532462.0,0.0,9331,2268,0.0
RPLP2,CD4T,0.0,0.0,1.1788490000000005,high,UC_inflamed,Healthy,83166963.0,2.5015357386541673e-205,9331,14440,3.0020292899422775e-203
RPLP2,CD4T,0.0,0.0,1.1788490000000005,high,UC_inflamed,UC_non_inflamed,25564758.5,4.0828354464867856e-195,9331,7476,4.460927060086138e-193
PNPLA2,CD4T,0.0,0.0,0.44003044,medium,UC_inflamed,CD_inflamed,7622812.5,6.319544356629617e-213,9331,2268,8.181371532437297e-211
PNPLA2,CD4T,0.0,0.0,0.44003044,medium,UC_inflamed,Colitis_inflamed,47697506.0,1.7226007389925639e-122,9331,11747,8.157155219486987e-121
PNPLA2,CD4T,0.0,0.0,0.44003044,medium,UC_inflamed,UC_non_inflamed,37034515.0,9.46553895922094e-44,9331,7476,1.0139175586182456e-42
PNPLA2,CD4T,0.0,0.0,0.44003044,medium,UC_inflamed,Healthy,63242657.5,9.801732933136747e-37,9331,14440,8.656808823041807e-36
TRIM22,CD4T,0.0,0.0,0.54333453,high,UC_inflamed,CD_inflamed,7305149.5,1.7450008025018287e-227,9331,2268,2.5409799208220568e-225
TRIM22,CD4T,0.0,0.0,0.54333453,high,UC_inflamed,Colitis_inflamed,50112504.5,2.3611910846965942e-53,9331,11747,3.217172793488887e-52
TRIM22,CD4T,0.0,0.0,0.54333453,high,UC_inflamed,UC_non_inflamed,36797897.0,2.7978153964377347e-27,9331,7476,1.8292796752041944e-26
TRIM22,CD4T,0.0,0.0,0.54333453,high,UC_inflamed,Healthy,64407282.0,3.958721495287677e-18,9331,14440,1.8540497769973548e-17
RPL27A,CD4T,0.0,0.0,2.1938287,high,UC_inflamed,Healthy,91018962.0,0.0,9331,14440,0.0
RPL27A,CD4T,0.0,0.0,2.1938287,high,UC_inflamed,Colitis_inflamed,87874323.0,0.0,9331,11747,0.0
RPL27A,CD4T,0.0,0.0,2.1938287,high,UC_inflamed,CD_inflamed,18041989.5,0.0,9331,2268,0.0
RPL27A,CD4T,0.0,0.0,2.1938287,high,UC_inflamed,UC_non_inflamed,23384586.0,4.8168655081830323e-296,9331,7476,1.180755236062218e-293
COPB1,CD4T,0.0,0.0,0.4381621999999999,medium,UC_inflamed,CD_inflamed,7833527.5,1.2409965992141766e-169,9331,2268,1.0552402444743565e-167
COPB1,CD4T,0.0,0.0,0.4381621999999999,medium,UC_inflamed,Colitis_inflamed,49458361.0,7.377718229308968e-69,9331,11747,1.4199109952559863e-67
COPB1,CD4T,0.0,0.0,0.4381621999999999,medium,UC_inflamed,UC_non_inflamed,37557742.5,2.7265022588390817e-58,9331,7476,4.168833084458693e-57
COPB1,CD4T,0.0,0.0,0.4381621999999999,medium,UC_inflamed,Healthy,65474856.5,7.651087160200832e-09,9331,14440,2.3127453352171472e-08
CD6,CD4T,0.0,0.0,0.7247959199999998,high,UC_inflamed,Colitis_inflamed,42904333.5,1.1427921074970708e-187,9331,11747,1.1648523348886282e-185
CD6,CD4T,0.0,0.0,0.7247959199999998,high,UC_inflamed,CD_inflamed,7324293.0,1.507687777608795e-140,9331,2268,9.083917567672891e-139
CD6,CD4T,0.0,0.0,0.7247959199999998,high,UC_inflamed,UC_non_inflamed,38634744.0,2.450797915443006e-48,9331,7476,2.955897583180529e-47
CD6,CD4T,0.0,0.0,0.7247959199999998,high,UC_inflamed,Healthy,61703301.5,6.9701675801344e-35,9331,14440,5.8301936677087635e-34
CD5,CD4T,0.0,0.0,0.78533518,high,UC_inflamed,CD_inflamed,6642979.5,3.216314168356974e-240,9331,2268,5.2111408130170084e-238
CD5,CD4T,0.0,0.0,0.78533518,high,UC_inflamed,Colitis_inflamed,42799471.0,3.460730764845997e-218,9331,11747,4.6875583656723946e-216
CD5,CD4T,0.0,0.0,0.78533518,high,UC_inflamed,UC_non_inflamed,38536383.0,1.3982855027480934e-62,9331,7476,2.350912206050532e-61
CD5,CD4T,0.0,0.0,0.78533518,high,UC_inflamed,Healthy,60645681.5,4.7662876153798014e-57,9331,14440,7.0747522622757315e-56
EEF1G,CD4T,0.0,0.0,2.3013518150000003,high,UC_inflamed,UC_non_inflamed,45496325.0,0.0,9331,7476,0.0
EEF1G,CD4T,0.0,0.0,2.3013518150000003,high,UC_inflamed,Colitis_inflamed,21610653.0,0.0,9331,11747,0.0
EEF1G,CD4T,0.0,0.0,2.3013518150000003,high,UC_inflamed,CD_inflamed,5170802.5,0.0,9331,2268,0.0
EEF1G,CD4T,0.0,0.0,2.3013518150000003,high,UC_inflamed,Healthy,51421165.0,7.091282819430003e-246,9331,14440,1.2021590505991597e-243
OTUB1,CD4T,0.0,0.0,0.47855431,medium,UC_inflamed,CD_inflamed,7831690.0,7.690564668388497e-130,9331,2268,4.022622409366572e-128
OTUB1,CD4T,0.0,0.0,0.47855431,medium,UC_inflamed,Colitis_inflamed,46950958.5,3.9999615681068967e-106,9331,11747,1.4898099226263086e-104
OTUB1,CD4T,0.0,0.0,0.47855431,medium,UC_inflamed,UC_non_inflamed,37958084.5,9.682015297038076e-49,9331,7476,1.1797598271831596e-47
OTUB1,CD4T,0.0,0.0,0.47855431,medium,UC_inflamed,Healthy,63821754.5,2.74630985891014e-19,9331,14440,1.3467714222389024e-18
SF1,CD4T,0.0,0.0,0.6587761999999999,high,UC_inflamed,Colitis_inflamed,42855455.0,1.0945111666515246e-171,9331,11747,9.517873833111664e-170
SF1,CD4T,0.0,0.0,0.6587761999999999,high,UC_inflamed,CD_inflamed,8091420.5,1.2891542752254906e-73,9331,2268,2.7196528166762544e-72
SF1,CD4T,0.0,0.0,0.6587761999999999,high,UC_inflamed,UC_non_inflamed,38178379.5,2.3856671650134837e-30,9331,7476,1.723850040045861e-29
SF1,CD4T,0.0,0.0,0.6587761999999999,high,UC_inflamed,Healthy,64267566.0,2.348402326763315e-10,9331,14440,7.712436932344293e-10
MALAT1,CD4T,0.0,0.0,0.9116139,high,UC_inflamed,Healthy,97486389.0,0.0,9331,14440,0.0
MALAT1,CD4T,0.0,0.0,0.9116139,high,UC_inflamed,Colitis_inflamed,77456732.0,0.0,9331,11747,0.0
MALAT1,CD4T,0.0,0.0,0.9116139,high,UC_inflamed,CD_inflamed,15800591.5,1.5534587573641389e-291,9331,2268,3.695487930184558e-289
MALAT1,CD4T,0.0,0.0,0.9116139,high,UC_inflamed,UC_non_inflamed,25922022.5,1.3669514643563297e-180,9331,7476,1.3072893903479034e-178
RAB1B,CD4T,0.0,0.0,0.39874744,medium,UC_inflamed,CD_inflamed,7971864.0,2.4962690414649613e-165,9331,2268,2.0131403561739208e-163
RAB1B,CD4T,0.0,0.0,0.39874744,medium,UC_inflamed,Colitis_inflamed,47169121.0,2.214391066994886e-134,9331,11747,1.2242625518006401e-132
RAB1B,CD4T,0.0,0.0,0.39874744,medium,UC_inflamed,UC_non_inflamed,37432277.5,2.4866193511217247e-59,9331,7476,3.8933506367699176e-58
RAB1B,CD4T,0.0,0.0,0.39874744,medium,UC_inflamed,Healthy,62869944.0,3.473919094862044e-41,9331,14440,3.46939520170862e-40
RBM4,CD4T,0.0,0.0,0.5715506,high,UC_inflamed,CD_inflamed,7220832.0,5.3506306556543255e-194,9331,2268,5.79891700601029e-192
RBM4,CD4T,0.0,0.0,0.5715506,high,UC_inflamed,Colitis_inflamed,46358183.0,2.840987399129453e-124,9331,11747,1.3814644342687151e-122
RBM4,CD4T,0.0,0.0,0.5715506,high,UC_inflamed,UC_non_inflamed,37994993.0,8.931953673216263e-53,9331,7476,1.2024501705855381e-51
RBM4,CD4T,0.0,0.0,0.5715506,high,UC_inflamed,Healthy,65402263.5,2.3365833470668317e-07,9331,14440,6.4674185450737e-07
POLD4,CD4T,0.0,0.0,0.542093854,high,UC_inflamed,Colitis_inflamed,41995912.0,5.890102150175629e-302,9331,11747,1.4985797018732782e-299
POLD4,CD4T,0.0,0.0,0.542093854,high,UC_inflamed,CD_inflamed,7554116.5,6.2775110278779506e-198,9331,2268,7.020785771109332e-196
POLD4,CD4T,0.0,0.0,0.542093854,high,UC_inflamed,UC_non_inflamed,39010800.5,2.2226569676759568e-152,9331,7476,1.5536410791849517e-150
POLD4,CD4T,0.0,0.0,0.542093854,high,UC_inflamed,Healthy,60483829.5,1.3470598897394488e-79,9331,14440,3.2007081033127504e-78
RPS3,CD4T,0.0,0.0,0.6439943000000001,high,UC_inflamed,CD_inflamed,13778027.5,1.20223561750383e-110,9331,2268,4.779561742754673e-109
RPS3,CD4T,0.0,0.0,0.6439943000000001,high,UC_inflamed,UC_non_inflamed,29920010.0,1.0996205819189972e-56,9331,7476,1.6180346707908132e-55
RPS3,CD4T,0.0,0.0,0.6439943000000001,high,UC_inflamed,Colitis_inflamed,60350452.0,1.3257205963207629e-36,9331,11747,1.1667703264520404e-35
RPS3,CD4T,0.0,0.0,0.6439943000000001,high,UC_inflamed,Healthy,62311090.0,1.2237572478403221e-22,9331,14440,6.796541305079103e-22
CD3E,CD4T,0.0,0.0,0.8919977000000001,high,UC_inflamed,Colitis_inflamed,33592987.0,0.0,9331,11747,0.0
CD3E,CD4T,0.0,0.0,0.8919977000000001,high,UC_inflamed,Healthy,50206092.5,7.950862468683839e-244,9331,14440,1.3200890727644664e-241
CD3E,CD4T,0.0,0.0,0.8919977000000001,high,UC_inflamed,CD_inflamed,6718367.0,2.0217930173581808e-162,9331,2268,1.580629929347257e-160
CD3E,CD4T,0.0,0.0,0.8919977000000001,high,UC_inflamed,UC_non_inflamed,39779365.0,1.6638692624527298e-56,9331,7476,2.436720421187706e-55
RPS25,CD4T,0.0,0.0,0.6700024,high,UC_inflamed,CD_inflamed,14705730.5,7.477424387242112e-183,9331,2268,7.31171340355399e-181
RPS25,CD4T,0.0,0.0,0.6700024,high,UC_inflamed,Colitis_inflamed,64307765.5,5.3902900373115454e-104,9331,11747,1.932560575487588e-102
RPS25,CD4T,0.0,0.0,0.6700024,high,UC_inflamed,UC_non_inflamed,30723771.5,2.5048598567148173e-40,9331,7476,2.4445987148462088e-39
RPS25,CD4T,0.0,0.0,0.6700024,high,UC_inflamed,Healthy,73550577.0,5.5265554494035785e-33,9331,14440,4.351692930750729e-32
TBRG1,CD4T,0.0,0.0,0.50283235,high,UC_inflamed,Colitis_inflamed,43163653.0,1.1542455894778808e-223,9331,11747,1.6334907924904457e-221
TBRG1,CD4T,0.0,0.0,0.50283235,high,UC_inflamed,UC_non_inflamed,39012514.0,5.916864776685012e-102,9331,7476,2.0488305144810175e-100
TBRG1,CD4T,0.0,0.0,0.50283235,high,UC_inflamed,CD_inflamed,8373043.5,7.2037957906278e-92,9331,2268,2.125245121964842e-90
TBRG1,CD4T,0.0,0.0,0.50283235,high,UC_inflamed,Healthy,63989806.5,1.134064318085128e-18,9331,14440,5.431542806982986e-18
C12orf57,CD4T,0.0,0.0,0.7058944000000001,high,UC_inflamed,Colitis_inflamed,40537129.5,1.1174174618692903e-242,9331,11747,1.8382030871710853e-240
C12orf57,CD4T,0.0,0.0,0.7058944000000001,high,UC_inflamed,Healthy,58391843.0,2.9679096698907527e-73,9331,14440,6.213204891926501e-72
C12orf57,CD4T,0.0,0.0,0.7058944000000001,high,UC_inflamed,UC_non_inflamed,38782873.0,1.8119109732376959e-41,9331,7476,1.8230040747168795e-40
C12orf57,CD4T,0.0,0.0,0.7058944000000001,high,UC_inflamed,CD_inflamed,9462647.0,2.9584324303049343e-16,9331,2268,1.2811388623302225e-15
SLC2A3,CD4T,0.0,0.0,1.7718841600000004,high,UC_inflamed,CD_inflamed,5148729.0,0.0,9331,2268,0.0
SLC2A3,CD4T,0.0,0.0,1.7718841600000004,high,UC_inflamed,Colitis_inflamed,42170606.5,4.3964473965342387e-194,9331,11747,4.7744292192302035e-192
SLC2A3,CD4T,0.0,0.0,1.7718841600000004,high,UC_inflamed,UC_non_inflamed,42977313.0,2.098279714794292e-189,9331,7476,2.1703786003058492e-187
SLC2A3,CD4T,0.0,0.0,1.7718841600000004,high,UC_inflamed,Healthy,63496125.0,1.2931687901238173e-15,9331,14440,5.4506748056594205e-15
CLEC2D,CD4T,0.0,0.0,0.70702131,high,UC_inflamed,Colitis_inflamed,43926968.5,3.950196402273352e-176,9331,11747,3.6126015365481164e-174
CLEC2D,CD4T,0.0,0.0,0.70702131,high,UC_inflamed,CD_inflamed,7518995.0,2.921827819335681e-143,9331,2268,1.8196456701624573e-141
CLEC2D,CD4T,0.0,0.0,0.70702131,high,UC_inflamed,UC_non_inflamed,39901435.0,6.067271739595475e-114,9331,7476,2.5327478321976447e-112
CLEC2D,CD4T,0.0,0.0,0.70702131,high,UC_inflamed,Healthy,62830317.5,1.154275912326097e-26,9331,14440,7.405630454948527e-26
GABARAPL1,CD4T,0.0,0.0,0.4562068459999999,medium,UC_inflamed,CD_inflamed,8113888.5,8.787475764740896e-157,9331,2268,6.444549052420408e-155
GABARAPL1,CD4T,0.0,0.0,0.4562068459999999,medium,UC_inflamed,UC_non_inflamed,37692533.5,4.551825023530096e-80,9331,7476,1.0913673068922463e-78
GABARAPL1,CD4T,0.0,0.0,0.4562068459999999,medium,UC_inflamed,Colitis_inflamed,51216385.5,2.350723710658516e-38,9331,11747,2.1752703608455184e-37
GABARAPL1,CD4T,0.0,0.0,0.4562068459999999,medium,UC_inflamed,Healthy,68946111.0,8.506684592440583e-09,9331,14440,2.5641534627497352e-08
ATF7IP,CD4T,0.0,0.0,0.3902014849999999,medium,UC_inflamed,Colitis_inflamed,47137914.0,1.6711482003546557e-131,9331,11747,8.882456028617732e-130
ATF7IP,CD4T,0.0,0.0,0.3902014849999999,medium,UC_inflamed,CD_inflamed,8424576.5,1.824809245384395e-114,9331,2268,7.687301307066617e-113
ATF7IP,CD4T,0.0,0.0,0.3902014849999999,medium,UC_inflamed,UC_non_inflamed,37500899.0,5.748155256441333e-59,9331,7476,8.92624051730669e-58
ATF7IP,CD4T,0.0,0.0,0.3902014849999999,medium,UC_inflamed,Healthy,64123112.5,1.596492926824169e-22,9331,14440,8.829201808489829e-22
DAZAP2,CD4T,0.0,0.0,0.7779605,high,UC_inflamed,Colitis_inflamed,40136820.5,1.1017404974109641e-257,9331,11747,2.0584142355920621e-255
DAZAP2,CD4T,0.0,0.0,0.7779605,high,UC_inflamed,CD_inflamed,7617559.5,7.861693988780518e-105,9331,2268,2.8651862794593863e-103
DAZAP2,CD4T,0.0,0.0,0.7779605,high,UC_inflamed,UC_non_inflamed,39586162.5,1.4443792651398917e-62,9331,7476,2.427395185753726e-61
DAZAP2,CD4T,0.0,0.0,0.7779605,high,UC_inflamed,Healthy,60751354.0,1.2776216355846368e-41,9331,14440,1.2905228575696546e-40
PCBP2,CD4T,0.0,0.0,0.9584357,high,UC_inflamed,CD_inflamed,6145145.0,4.582572461130655e-225,9331,2268,6.536964524934384e-223
PCBP2,CD4T,0.0,0.0,0.9584357,high,UC_inflamed,Colitis_inflamed,41327730.5,1.4988266449674952e-215,9331,11747,1.9932785398184567e-213
PCBP2,CD4T,0.0,0.0,0.9584357,high,UC_inflamed,Healthy,54021418.0,6.999788553996988e-157,9331,14440,5.1405195924359995e-155
PCBP2,CD4T,0.0,0.0,0.9584357,high,UC_inflamed,UC_non_inflamed,38475069.0,1.0204159303602243e-34,9331,7476,8.488970793146036e-34
DGKA,CD4T,0.0,0.0,0.5029419500000001,high,UC_inflamed,Colitis_inflamed,45327504.0,2.4900475551886203e-164,9331,11747,1.988211000312976e-162
DGKA,CD4T,0.0,0.0,0.5029419500000001,high,UC_inflamed,CD_inflamed,7815766.5,1.6641291496724678e-148,9331,2268,1.1102236932674024e-146
DGKA,CD4T,0.0,0.0,0.5029419500000001,high,UC_inflamed,UC_non_inflamed,38005787.0,7.241199154728202e-62,9331,7476,1.1973255891878613e-60
DGKA,CD4T,0.0,0.0,0.5029419500000001,high,UC_inflamed,Healthy,62133799.5,2.1885700279949062e-43,9331,14440,2.3208612827324656e-42
RPS26,CD4T,0.0,0.0,0.7947677000000002,high,UC_inflamed,Colitis_inflamed,78697044.5,0.0,9331,11747,0.0
RPS26,CD4T,0.0,0.0,0.7947677000000002,high,UC_inflamed,Healthy,83012737.0,5.145100684145579e-202,9331,14440,5.956998311873801e-200
RPS26,CD4T,0.0,0.0,0.7947677000000002,high,UC_inflamed,UC_non_inflamed,42115447.0,7.97488463700378e-119,9331,7476,3.598641554467523e-117
RPS26,CD4T,0.0,0.0,0.7947677000000002,high,UC_inflamed,CD_inflamed,13607355.5,1.8176207628865368e-99,9331,2268,6.051846678992699e-98
RPL41,CD4T,0.0,0.0,2.2480566,high,UC_inflamed,Healthy,90598123.0,0.0,9331,14440,0.0
RPL41,CD4T,0.0,0.0,2.2480566,high,UC_inflamed,Colitis_inflamed,94722250.0,0.0,9331,11747,0.0
RPL41,CD4T,0.0,0.0,2.2480566,high,UC_inflamed,CD_inflamed,18766060.5,0.0,9331,2268,0.0
RPL41,CD4T,0.0,0.0,2.2480566,high,UC_inflamed,UC_non_inflamed,25369886.5,2.816680989794583e-203,9331,7476,3.320838019080656e-201
ARHGAP9,CD4T,0.0,0.0,0.54323942,high,UC_inflamed,CD_inflamed,7523260.0,6.939174222344353e-163,9331,2268,5.4514829683344304e-161
ARHGAP9,CD4T,0.0,0.0,0.54323942,high,UC_inflamed,Colitis_inflamed,48972158.0,1.2172092291799302e-63,9331,11747,2.0965940787104577e-62
ARHGAP9,CD4T,0.0,0.0,0.54323942,high,UC_inflamed,UC_non_inflamed,37490158.0,3.883864891642229e-36,9331,7476,3.3710398318457614e-35
ARHGAP9,CD4T,0.0,0.0,0.54323942,high,UC_inflamed,Healthy,64486803.0,9.354527277619561e-14,9331,14440,3.627261082632614e-13
NAP1L1,CD4T,0.0,0.0,0.599869,high,UC_inflamed,Healthy,82608218.5,1.3137134633219495e-218,9331,14440,1.7884493091124263e-216
NAP1L1,CD4T,0.0,0.0,0.599869,high,UC_inflamed,Colitis_inflamed,65911150.0,5.82753011189954e-155,9331,11747,4.184234170848956e-153
NAP1L1,CD4T,0.0,0.0,0.599869,high,UC_inflamed,CD_inflamed,12775237.5,1.0974321241686532e-56,9331,2268,1.6149620211747222e-55
NAP1L1,CD4T,0.0,0.0,0.599869,high,UC_inflamed,UC_non_inflamed,31205867.5,1.2952279174611418e-33,9331,7476,1.0409524233101295e-32
COX6A1,CD4T,0.0,0.0,0.5917593,high,UC_inflamed,Colitis_inflamed,45206274.0,7.72775871615985e-115,9331,11747,3.2863890711316177e-113
COX6A1,CD4T,0.0,0.0,0.5917593,high,UC_inflamed,CD_inflamed,7958565.5,9.012651259251392e-84,9331,2268,2.3138649534551837e-82
COX6A1,CD4T,0.0,0.0,0.5917593,high,UC_inflamed,Healthy,58655480.5,5.629495244285933e-71,9331,14440,1.1290538095793889e-69
COX6A1,CD4T,0.0,0.0,0.5917593,high,UC_inflamed,UC_non_inflamed,37765434.0,1.29507558878634e-24,9331,7476,7.74841829162791e-24
ARL6IP4,CD4T,0.0,0.0,0.4320616599999999,medium,UC_inflamed,Colitis_inflamed,44471537.0,2.2429911024409246e-153,9331,11747,1.5864458368384314e-151
ARL6IP4,CD4T,0.0,0.0,0.4320616599999999,medium,UC_inflamed,CD_inflamed,8223467.5,3.10311716083659e-82,9331,2268,7.74216915186263e-81
ARL6IP4,CD4T,0.0,0.0,0.4320616599999999,medium,UC_inflamed,Healthy,62598430.5,9.315585634967774e-28,9331,14440,6.189508917494781e-27
ARL6IP4,CD4T,0.0,0.0,0.4320616599999999,medium,UC_inflamed,UC_non_inflamed,37350881.0,3.692744133703403e-24,9331,7476,2.1702603464326282e-23
UBC,CD4T,0.0,0.0,1.1907714,high,UC_inflamed,CD_inflamed,5677872.5,1.1182655416203758e-258,9331,2268,2.106393748280252e-256
UBC,CD4T,0.0,0.0,1.1907714,high,UC_inflamed,UC_non_inflamed,40339478.5,5.924242463624107e-69,9331,7476,1.142360211645908e-67
UBC,CD4T,0.0,0.0,1.1907714,high,UC_inflamed,Healthy,61085592.0,3.5263018925102324e-34,9331,14440,2.885286388196783e-33
UBC,CD4T,0.0,0.0,1.1907714,high,UC_inflamed,Colitis_inflamed,50769073.5,3.0702373018558524e-20,9331,11747,1.5616388764927045e-19
RPL21,CD4T,0.0,0.0,1.8067069,high,UC_inflamed,Healthy,92272243.0,0.0,9331,14440,0.0
RPL21,CD4T,0.0,0.0,1.8067069,high,UC_inflamed,Colitis_inflamed,91064834.0,0.0,9331,11747,0.0
RPL21,CD4T,0.0,0.0,1.8067069,high,UC_inflamed,CD_inflamed,18299927.0,0.0,9331,2268,0.0
RPL21,CD4T,0.0,0.0,1.8067069,high,UC_inflamed,UC_non_inflamed,25232643.5,3.9820995309398017e-209,9331,7476,4.959915927748298e-207
TRAC,CD4T,0.0,0.0,1.7230326,high,UC_inflamed,Colitis_inflamed,80694986.0,0.0,9331,11747,0.0
TRAC,CD4T,0.0,0.0,1.7230326,high,UC_inflamed,CD_inflamed,16119287.0,0.0,9331,2268,0.0
TRAC,CD4T,0.0,0.0,1.7230326,high,UC_inflamed,UC_non_inflamed,26813771.5,1.8105992951959775e-148,9331,7476,1.207441062075827e-146
TRAC,CD4T,0.0,0.0,1.7230326,high,UC_inflamed,Healthy,76697845.5,2.48798895499309e-76,9331,14440,5.548194699551886e-75
IRF9,CD4T,0.0,0.0,0.4400813,medium,UC_inflamed,CD_inflamed,7516648.5,5.446696064853704e-209,9331,2268,6.77367105208254e-207
IRF9,CD4T,0.0,0.0,0.4400813,medium,UC_inflamed,Colitis_inflamed,49432562.5,3.490960792959218e-70,9331,11747,6.907718831626513e-69
IRF9,CD4T,0.0,0.0,0.4400813,medium,UC_inflamed,Healthy,65125251.5,7.506225620004193e-12,9331,14440,2.659328690443212e-11
IRF9,CD4T,0.0,0.0,0.4400813,medium,UC_inflamed,UC_non_inflamed,35957841.0,1.266516329175887e-09,9331,7476,3.996873685924335e-09
PSMA6,CD4T,0.0,0.0,0.49414819,medium,UC_inflamed,CD_inflamed,7423921.0,2.5711992590902554e-229,9331,2268,3.7920479915429086e-227
PSMA6,CD4T,0.0,0.0,0.49414819,medium,UC_inflamed,Colitis_inflamed,44814584.5,1.1832830288032994e-209,9331,11747,1.4888104045997763e-207
