gene,cell_type,KW_p,KW_FDR,effect_size,effect_size_class,disease_1,disease_2,mw_stat,mw_p,n1,n2,mw_FDR
AREG,Myeloid,1.3027588846810046e-278,1.4377805376575858e-276,1.1450924770000002,high,UC_inflamed,Healthy,11175949.5,1.4795680521194861e-18,5079,4591,1.785838528021009e-17
AREG,Myeloid,1.3027588846810046e-278,1.4377805376575858e-276,1.1450924770000002,high,UC_inflamed,UC_non_inflamed,11599336.5,9.39917742784739e-18,5079,4447,1.0734965780829886e-16
RPL26,Myeloid,1.9428178038480703e-275,2.0846165199483704e-273,0.6100415999999997,high,UC_inflamed,Healthy,16257930.5,8.991321791735999e-247,5079,4591,8.670972302748998e-244
RPL26,Myeloid,1.9428178038480703e-275,2.0846165199483704e-273,0.6100415999999997,high,UC_inflamed,CD_inflamed,999134.5,3.945349114956524e-36,5079,271,1.2705428413592244e-34
RPL26,Myeloid,1.9428178038480703e-275,2.0846165199483704e-273,0.6100415999999997,high,UC_inflamed,Colitis_inflamed,5798679.5,5.478548070098832e-28,5079,1954,1.1725184939394243e-26
RPL26,Myeloid,1.9428178038480703e-275,2.0846165199483704e-273,0.6100415999999997,high,UC_inflamed,UC_non_inflamed,12620324.0,3.72877534835035e-23,5079,4447,6.043265269717459e-22
HSP90AB1,Myeloid,3.674686992586522e-268,3.710953511271527e-266,1.01671013,high,UC_inflamed,Healthy,7558075.0,3.249396885218872e-212,5079,4591,2.1016681460421656e-209
HSP90AB1,Myeloid,3.674686992586522e-268,3.710953511271527e-266,1.01671013,high,UC_inflamed,Colitis_inflamed,3289453.5,1.885290246912297e-120,5079,1954,4.465088150959197e-118
HSP90AB1,Myeloid,3.674686992586522e-268,3.710953511271527e-266,1.01671013,high,UC_inflamed,CD_inflamed,386234.5,2.8825041516454674e-41,5079,271,1.1470899274091984e-39
HSP90AB1,Myeloid,3.674686992586522e-268,3.710953511271527e-266,1.01671013,high,UC_inflamed,UC_non_inflamed,9977119.0,1.7833739412476318e-26,5079,4447,3.4893982898545874e-25
MNDA,Myeloid,2.6037918781386468e-266,2.5624960706446006e-264,0.99389954,high,UC_inflamed,Healthy,15464983.0,1.0250414775175234e-200,5079,4591,5.895818926935613e-198
MNDA,Myeloid,2.6037918781386468e-266,2.5624960706446006e-264,0.99389954,high,UC_inflamed,Colitis_inflamed,6592048.5,8.817863507759253e-116,5079,1954,1.9696489846388727e-113
MNDA,Myeloid,2.6037918781386468e-266,2.5624960706446006e-264,0.99389954,high,UC_inflamed,CD_inflamed,966683.0,3.0086608785325356e-32,5079,271,8.090579971408665e-31
MNDA,Myeloid,2.6037918781386468e-266,2.5624960706446006e-264,0.99389954,high,UC_inflamed,UC_non_inflamed,12664871.0,2.33734381143661e-27,5079,4447,4.811826931252282e-26
RGS1,Myeloid,7.267329067735016e-265,7.062107007897719e-263,0.8471830999999999,high,UC_inflamed,Healthy,7584410.5,3.6587347603820576e-227,5079,4591,2.9198723163540604e-224
RGS1,Myeloid,7.267329067735016e-265,7.062107007897719e-263,0.8471830999999999,high,UC_inflamed,Colitis_inflamed,4152329.5,2.7325269014717175e-35,5079,1954,8.451573986595355e-34
RGS1,Myeloid,7.267329067735016e-265,7.062107007897719e-263,0.8471830999999999,high,UC_inflamed,UC_non_inflamed,10569814.0,1.3868218482538002e-10,5079,4447,9.036561687217775e-10
RGS1,Myeloid,7.267329067735016e-265,7.062107007897719e-263,0.8471830999999999,high,UC_inflamed,CD_inflamed,582158.0,1.9120632185564706e-07,5079,271,9.09900958391749e-07
SERPINA1,Myeloid,2.105750161945001e-263,1.983899131232452e-261,0.71994531,high,UC_inflamed,Healthy,15451730.0,3.0559044346133565e-258,5079,4591,3.216688948983536e-255
SERPINA1,Myeloid,2.105750161945001e-263,1.983899131232452e-261,0.71994531,high,UC_inflamed,Colitis_inflamed,5700770.0,1.0060084213009229e-27,5079,1954,2.1203724152665043e-26
SERPINA1,Myeloid,2.105750161945001e-263,1.983899131232452e-261,0.71994531,high,UC_inflamed,UC_non_inflamed,12355741.5,2.407198293767276e-19,5079,4447,3.061995776093672e-18
SERPINA1,Myeloid,2.105750161945001e-263,1.983899131232452e-261,0.71994531,high,UC_inflamed,CD_inflamed,871416.5,1.791287684397119e-16,5079,271,1.862527481258674e-15
HSPE1,Myeloid,1.2834397679199526e-256,1.1396797617316774e-254,0.6792376,high,UC_inflamed,Healthy,7557946.0,6.180067729259181e-237,5079,4591,5.560334680431236e-234
HSPE1,Myeloid,1.2834397679199526e-256,1.1396797617316774e-254,0.6792376,high,UC_inflamed,Colitis_inflamed,4129707.0,2.364243962473359e-38,5079,1954,8.381278673923276e-37
HSPE1,Myeloid,1.2834397679199526e-256,1.1396797617316774e-254,0.6792376,high,UC_inflamed,UC_non_inflamed,10229627.0,1.2821975826292133e-21,5079,4447,1.8917804489243415e-20
HSPE1,Myeloid,1.2834397679199526e-256,1.1396797617316774e-254,0.6792376,high,UC_inflamed,CD_inflamed,583264.0,1.2449309552973353e-07,5079,271,6.039040070802285e-07
UQCRB,Myeloid,3.623085179535131e-255,3.198873663371275e-253,0.7272179000000001,high,UC_inflamed,Healthy,15360577.0,9.034611124338044e-165,5079,4591,3.721289313490132e-162
UQCRB,Myeloid,3.623085179535131e-255,3.198873663371275e-253,0.7272179000000001,high,UC_inflamed,Colitis_inflamed,6714312.0,1.0265383585097708e-118,5079,1954,2.3787626278848722e-116
UQCRB,Myeloid,3.623085179535131e-255,3.198873663371275e-253,0.7272179000000001,high,UC_inflamed,CD_inflamed,971325.5,1.2178680609669931e-30,5079,271,3.0151829549382655e-29
UQCRB,Myeloid,3.623085179535131e-255,3.198873663371275e-253,0.7272179000000001,high,UC_inflamed,UC_non_inflamed,12062227.5,7.426510314723851e-09,5079,4447,4.09630620654249e-08
STMN1,Myeloid,2.5646116810036566e-245,2.1772425869883247e-243,0.5008675,high,UC_inflamed,Healthy,8443040.0,9.995068747053976e-191,5079,4591,5.277724005616535e-188
STMN1,Myeloid,2.5646116810036566e-245,2.1772425869883247e-243,0.5008675,high,UC_inflamed,Colitis_inflamed,3814298.5,1.443096271539222e-97,5079,1954,2.469826296826692e-95
STMN1,Myeloid,2.5646116810036566e-245,2.1772425869883247e-243,0.5008675,high,UC_inflamed,CD_inflamed,529282.0,1.627059562747236e-23,5079,271,2.6950318068542874e-22
STMN1,Myeloid,2.5646116810036566e-245,2.1772425869883247e-243,0.5008675,high,UC_inflamed,UC_non_inflamed,10756437.5,1.2034276129840031e-09,5079,4447,7.169990643005205e-09
TSPO,Myeloid,2.8115350546184857e-225,2.1190745428736696e-223,0.70569346,high,UC_inflamed,Healthy,15530414.5,6.281692190580037e-203,5079,4591,3.665458432220707e-200
TSPO,Myeloid,2.8115350546184857e-225,2.1190745428736696e-223,0.70569346,high,UC_inflamed,Colitis_inflamed,6095390.0,1.8846541039837344e-54,5079,1954,1.2107042020206638e-52
TSPO,Myeloid,2.8115350546184857e-225,2.1190745428736696e-223,0.70569346,high,UC_inflamed,CD_inflamed,891026.5,1.8395872443425122e-17,5079,271,2.0582570911585487e-16
TSPO,Myeloid,2.8115350546184857e-225,2.1190745428736696e-223,0.70569346,high,UC_inflamed,UC_non_inflamed,12176612.5,5.6535669466570695e-12,5079,4447,4.153204199968623e-11
AP1S2,Myeloid,2.0500075524960007e-215,1.4463318124938684e-213,0.68403423,high,UC_inflamed,Healthy,15284993.5,1.2637741508598998e-185,5079,4591,6.380276708338145e-183
AP1S2,Myeloid,2.0500075524960007e-215,1.4463318124938684e-213,0.68403423,high,UC_inflamed,Colitis_inflamed,6244844.0,3.0342033248571785e-72,5079,1954,3.156708304058454e-70
AP1S2,Myeloid,2.0500075524960007e-215,1.4463318124938684e-213,0.68403423,high,UC_inflamed,CD_inflamed,896225.5,6.767841341851276e-19,5079,271,8.349631133025495e-18
AP1S2,Myeloid,2.0500075524960007e-215,1.4463318124938684e-213,0.68403423,high,UC_inflamed,UC_non_inflamed,12214832.5,2.2168294857523961e-13,5079,4447,1.8267518864123176e-12
PTMS,Myeloid,7.363963118711157e-214,5.125251988612887e-212,0.42661899,medium,UC_inflamed,Healthy,8418484.0,2.4239483745733867e-194,5079,4591,1.3188408301521758e-191
PTMS,Myeloid,7.363963118711157e-214,5.125251988612887e-212,0.42661899,medium,UC_inflamed,Colitis_inflamed,4033596.0,6.365172938633993e-67,5079,1954,5.911828729913522e-65
PTMS,Myeloid,7.363963118711157e-214,5.125251988612887e-212,0.42661899,medium,UC_inflamed,UC_non_inflamed,10464126.0,4.664466042810225e-20,5079,4447,6.2439024680864825e-19
PTMS,Myeloid,7.363963118711157e-214,5.125251988612887e-212,0.42661899,medium,UC_inflamed,CD_inflamed,554274.5,2.52629131635188e-17,5079,271,2.79532268291632e-16
UBB,Myeloid,2.669475116671916e-209,1.8170070496783163e-207,0.7805438,high,UC_inflamed,Healthy,7690207.5,5.741047128606438e-192,5079,4591,3.051470759280748e-189
UBB,Myeloid,2.669475116671916e-209,1.8170070496783163e-207,0.7805438,high,UC_inflamed,Colitis_inflamed,4003804.0,6.009784608091952e-39,5079,1954,2.1843281677571856e-37
UBB,Myeloid,2.669475116671916e-209,1.8170070496783163e-207,0.7805438,high,UC_inflamed,CD_inflamed,474962.0,7.911518992305266e-20,5079,271,1.0436154752320118e-18
UBB,Myeloid,2.669475116671916e-209,1.8170070496783163e-207,0.7805438,high,UC_inflamed,UC_non_inflamed,10287665.0,2.8270371823208095e-15,5079,4447,2.690069945127128e-14
MS4A7,Myeloid,8.563629819160985e-206,5.7528975798198435e-204,1.00677576,high,UC_inflamed,Healthy,8679781.0,3.1623738097552324e-125,5079,4591,7.982763355189345e-123
MS4A7,Myeloid,8.563629819160985e-206,5.7528975798198435e-204,1.00677576,high,UC_inflamed,CD_inflamed,828750.5,7.920279485334871e-12,5079,271,5.744735232900293e-11
MS4A7,Myeloid,8.563629819160985e-206,5.7528975798198435e-204,1.00677576,high,UC_inflamed,UC_non_inflamed,10518831.0,1.6337882143459036e-11,5079,4447,1.1540866240609381e-10
MS4A7,Myeloid,8.563629819160985e-206,5.7528975798198435e-204,1.00677576,high,UC_inflamed,Colitis_inflamed,5333476.0,4.2996507368998786e-09,5079,1954,2.4354908243448422e-08
H3F3A,Myeloid,1.9226440316700906e-201,1.2641179971631733e-199,0.4662668999999999,medium,UC_inflamed,Healthy,15689446.0,4.040093539763977e-190,5079,4591,2.1125229369447675e-187
H3F3A,Myeloid,1.9226440316700906e-201,1.2641179971631733e-199,0.4662668999999999,medium,UC_inflamed,Colitis_inflamed,5988225.0,2.894084091253529e-41,5079,1954,1.1514136435187276e-39
H3F3A,Myeloid,1.9226440316700906e-201,1.2641179971631733e-199,0.4662668999999999,medium,UC_inflamed,UC_non_inflamed,12427108.0,2.466780166992225e-17,5079,4447,2.7315384068626083e-16
H3F3A,Myeloid,1.9226440316700906e-201,1.2641179971631733e-199,0.4662668999999999,medium,UC_inflamed,CD_inflamed,832170.5,6.180687703440073e-09,5079,271,3.4400046815006365e-08
EEF1D,Myeloid,2.7687038244235504e-200,1.8050313413995053e-198,0.5775526,high,UC_inflamed,Healthy,15427428.0,5.7357301072367204e-167,5079,4591,2.4308929836065094e-164
EEF1D,Myeloid,2.7687038244235504e-200,1.8050313413995053e-198,0.5775526,high,UC_inflamed,Colitis_inflamed,6179922.0,1.438137795327504e-57,5079,1954,1.0230216074977674e-55
EEF1D,Myeloid,2.7687038244235504e-200,1.8050313413995053e-198,0.5775526,high,UC_inflamed,CD_inflamed,929458.5,1.7976433746918432e-22,5079,271,2.8009913457248577e-21
EEF1D,Myeloid,2.7687038244235504e-200,1.8050313413995053e-198,0.5775526,high,UC_inflamed,UC_non_inflamed,12077350.0,4.475216255748098e-09,5079,4447,2.5300438023948863e-08
RPL32,Myeloid,5.36950424183569e-199,3.456842085025134e-197,0.4073433999999998,medium,UC_inflamed,Healthy,15689771.0,4.772966405931997e-190,5079,4591,2.4716599346474223e-187
RPL32,Myeloid,5.36950424183569e-199,3.456842085025134e-197,0.4073433999999998,medium,UC_inflamed,UC_non_inflamed,12680556.0,3.7398656121965486e-25,5079,4447,6.828084761866616e-24
RPL32,Myeloid,5.36950424183569e-199,3.456842085025134e-197,0.4073433999999998,medium,UC_inflamed,Colitis_inflamed,5665673.5,2.8751600328528456e-20,5079,1954,3.889169522013697e-19
RPL32,Myeloid,5.36950424183569e-199,3.456842085025134e-197,0.4073433999999998,medium,UC_inflamed,CD_inflamed,903556.0,3.544208274232952e-18,5079,271,4.16729752913205e-17
RPL13,Myeloid,8.044379446106312e-199,5.1574152208211046e-197,1.0286152,high,UC_inflamed,Colitis_inflamed,6744629.5,8.669592985800924e-121,5079,1954,2.056315096263975e-118
RPL13,Myeloid,8.044379446106312e-199,5.1574152208211046e-197,1.0286152,high,UC_inflamed,CD_inflamed,1181175.5,4.1917258892072576e-88,5079,271,6.0708404177772375e-86
RPL13,Myeloid,8.044379446106312e-199,5.1574152208211046e-197,1.0286152,high,UC_inflamed,Healthy,13512229.0,1.1912368039122668e-41,5079,4591,4.828811660459868e-40
RPL13,Myeloid,8.044379446106312e-199,5.1574152208211046e-197,1.0286152,high,UC_inflamed,UC_non_inflamed,12135294.5,3.1977459385840346e-10,5079,4447,2.01383092874891e-09
XIST,Myeloid,6.082922105587175e-194,3.805150990017305e-192,0.64471984,high,UC_inflamed,UC_non_inflamed,9668118.5,1.2585385696746886e-57,5079,4447,8.968479497615426e-56
XIST,Myeloid,6.082922105587175e-194,3.805150990017305e-192,0.64471984,high,UC_inflamed,Healthy,12486275.5,4.478914793025576e-22,5079,4591,6.800501814054577e-21
XIST,Myeloid,6.082922105587175e-194,3.805150990017305e-192,0.64471984,high,UC_inflamed,Colitis_inflamed,5380508.0,1.1572622371272217e-17,5079,1954,1.31362477649661e-16
XIST,Myeloid,6.082922105587175e-194,3.805150990017305e-192,0.64471984,high,UC_inflamed,CD_inflamed,813813.0,1.4975628275288662e-14,5079,271,1.351995590411592e-13
PEBP1,Myeloid,2.894571609583589e-191,1.774762934114128e-189,0.45819106,medium,UC_inflamed,Healthy,8658606.0,1.405480658172529e-140,5079,4591,4.420950390599332e-138
PEBP1,Myeloid,2.894571609583589e-191,1.774762934114128e-189,0.45819106,medium,UC_inflamed,Colitis_inflamed,3568034.5,3.357732599097963e-107,5079,1954,6.6843366512327184e-105
PEBP1,Myeloid,2.894571609583589e-191,1.774762934114128e-189,0.45819106,medium,UC_inflamed,CD_inflamed,525211.0,8.768442961279806e-18,5079,271,1.0045225059852844e-16
PEBP1,Myeloid,2.894571609583589e-191,1.774762934114128e-189,0.45819106,medium,UC_inflamed,UC_non_inflamed,10558214.0,2.766697092302075e-12,5079,4447,2.0868141940579295e-11
UBA52,Myeloid,1.0936961626512184e-188,6.601054456689052e-187,0.7458063999999998,high,UC_inflamed,Healthy,14822710.5,6.835679382267036e-118,5079,4591,1.561540658885257e-115
UBA52,Myeloid,1.0936961626512184e-188,6.601054456689052e-187,0.7458063999999998,high,UC_inflamed,Colitis_inflamed,6485683.0,8.493231193458109e-89,5079,1954,1.248024528929223e-86
UBA52,Myeloid,1.0936961626512184e-188,6.601054456689052e-187,0.7458063999999998,high,UC_inflamed,CD_inflamed,1027525.0,1.04217231825319e-42,5079,271,4.4180534839346206e-41
UBA52,Myeloid,1.0936961626512184e-188,6.601054456689052e-187,0.7458063999999998,high,UC_inflamed,UC_non_inflamed,12161182.0,8.999943012395809e-11,5079,4447,5.954240735103911e-10
ITM2C,Myeloid,7.340648655921644e-188,4.396138076846718e-186,0.44079406,medium,UC_inflamed,Healthy,9057571.0,1.3643508589742853e-149,5079,4591,4.766349367414504e-147
ITM2C,Myeloid,7.340648655921644e-188,4.396138076846718e-186,0.44079406,medium,UC_inflamed,Colitis_inflamed,4048544.0,1.7639369624081127e-76,5079,1954,2.013338396852066e-74
ITM2C,Myeloid,7.340648655921644e-188,4.396138076846718e-186,0.44079406,medium,UC_inflamed,CD_inflamed,512190.5,1.6084405197814422e-34,5079,271,4.813068482177652e-33
ITM2C,Myeloid,7.340648655921644e-188,4.396138076846718e-186,0.44079406,medium,UC_inflamed,UC_non_inflamed,10751345.5,1.333292575832483e-11,5079,4447,9.482270042729114e-11
PFDN5,Myeloid,3.331599734662756e-183,1.9425112264254437e-181,0.7325879,high,UC_inflamed,Healthy,14957985.0,4.3858267981141487e-128,5079,4591,1.1560350341019371e-125
PFDN5,Myeloid,3.331599734662756e-183,1.9425112264254437e-181,0.7325879,high,UC_inflamed,Colitis_inflamed,6529994.5,5.028740195485487e-94,5079,1954,8.123155551483829e-92
PFDN5,Myeloid,3.331599734662756e-183,1.9425112264254437e-181,0.7325879,high,UC_inflamed,CD_inflamed,997217.0,9.775303939810776e-36,5079,271,3.0905235561572932e-34
PFDN5,Myeloid,3.331599734662756e-183,1.9425112264254437e-181,0.7325879,high,UC_inflamed,UC_non_inflamed,12377872.0,5.312978247338678e-16,5079,4447,5.342168612935594e-15
SLCO2B1,Myeloid,3.685159725226523e-174,2.0191277629246456e-172,0.2686211799999999,medium,UC_inflamed,Healthy,9438281.5,2.0381215448453414e-147,5079,4591,6.910304732575625e-145
SLCO2B1,Myeloid,3.685159725226523e-174,2.0191277629246456e-172,0.2686211799999999,medium,UC_inflamed,UC_non_inflamed,10750849.5,4.4597426836345626e-17,5079,4447,4.8441462143343e-16
SLCO2B1,Myeloid,3.685159725226523e-174,2.0191277629246456e-172,0.2686211799999999,medium,UC_inflamed,CD_inflamed,603398.0,4.089440560405321e-15,5079,271,3.846538968889598e-14
SLCO2B1,Myeloid,3.685159725226523e-174,2.0191277629246456e-172,0.2686211799999999,medium,UC_inflamed,Colitis_inflamed,4767162.0,1.3328594375624246e-08,5079,1954,7.164069432948253e-08
AKR1A1,Myeloid,1.1215567960566184e-168,5.894276889751977e-167,0.37685358,medium,UC_inflamed,Healthy,8801378.0,2.1437434446805287e-135,5079,4591,6.231947324292403e-133
AKR1A1,Myeloid,1.1215567960566184e-168,5.894276889751977e-167,0.37685358,medium,UC_inflamed,Colitis_inflamed,3865195.5,1.5574414340696047e-73,5079,1954,1.6599996224812034e-71
AKR1A1,Myeloid,1.1215567960566184e-168,5.894276889751977e-167,0.37685358,medium,UC_inflamed,UC_non_inflamed,10694010.5,2.38808306806218e-09,5079,4447,1.3862484793519828e-08
AKR1A1,Myeloid,1.1215567960566184e-168,5.894276889751977e-167,0.37685358,medium,UC_inflamed,CD_inflamed,592942.5,1.2515730049391713e-07,5079,271,6.069249117625291e-07
PSAP,Myeloid,5.326359454296753e-162,2.6043537952006052e-160,0.9591621,high,UC_inflamed,Colitis_inflamed,6111461.5,5.025281765136554e-52,5079,1954,2.995268794504967e-50
PSAP,Myeloid,5.326359454296753e-162,2.6043537952006052e-160,0.9591621,high,UC_inflamed,Healthy,9599064.0,2.749520670782405e-51,5079,4591,1.5951379828152245e-49
PSAP,Myeloid,5.326359454296753e-162,2.6043537952006052e-160,0.9591621,high,UC_inflamed,CD_inflamed,881498.0,4.45135481455908e-15,5079,271,4.176467770956831e-14
PSAP,Myeloid,5.326359454296753e-162,2.6043537952006052e-160,0.9591621,high,UC_inflamed,UC_non_inflamed,10559077.0,3.6870997726664174e-08,5079,4447,1.8923720271134405e-07
MGST1,Myeloid,1.7326842850796586e-155,7.944126079752464e-154,0.314484977,medium,UC_inflamed,Healthy,13399742.5,5.6605204861850976e-129,5079,4591,1.51684995723812e-126
MGST1,Myeloid,1.7326842850796586e-155,7.944126079752464e-154,0.314484977,medium,UC_inflamed,Colitis_inflamed,5627288.5,1.9387741141375344e-48,5079,1954,1.0131069794998375e-46
MGST1,Myeloid,1.7326842850796586e-155,7.944126079752464e-154,0.314484977,medium,UC_inflamed,UC_non_inflamed,12081904.5,1.27289196819778e-22,5079,4447,2.002532494659104e-21
MGST1,Myeloid,1.7326842850796586e-155,7.944126079752464e-154,0.314484977,medium,UC_inflamed,CD_inflamed,793311.5,4.7631690400261196e-11,5079,271,3.2314266561194927e-10
LGALS3,Myeloid,1.2623700909269845e-153,5.670023335730476e-152,0.6918102999999999,high,UC_inflamed,Healthy,8370004.5,1.0054235241148572e-144,5079,4591,3.291127206477597e-142
LGALS3,Myeloid,1.2623700909269845e-153,5.670023335730476e-152,0.6918102999999999,high,UC_inflamed,Colitis_inflamed,4227316.5,2.767641399361504e-26,5079,1954,5.363086291877512e-25
LGALS3,Myeloid,1.2623700909269845e-153,5.670023335730476e-152,0.6918102999999999,high,UC_inflamed,UC_non_inflamed,10382477.5,4.8104456560361864e-14,5079,4447,4.176400393016861e-13
LGALS3,Myeloid,1.2623700909269845e-153,5.670023335730476e-152,0.6918102999999999,high,UC_inflamed,CD_inflamed,558801.0,4.186361548678507e-09,5079,271,2.3749489264482405e-08
HSPD1,Myeloid,1.5261923631120432e-153,6.815375203018548e-152,0.43288863,medium,UC_inflamed,Healthy,8824116.0,7.461774655931965e-133,5079,4591,2.0755074409980016e-130
HSPD1,Myeloid,1.5261923631120432e-153,6.815375203018548e-152,0.43288863,medium,UC_inflamed,Colitis_inflamed,4163491.5,1.70349146125718e-40,5079,1954,6.583808491371942e-39
HSPD1,Myeloid,1.5261923631120432e-153,6.815375203018548e-152,0.43288863,medium,UC_inflamed,CD_inflamed,578322.5,1.897734823491231e-09,5079,271,1.1110189149851422e-08
HSPD1,Myeloid,1.5261923631120432e-153,6.815375203018548e-152,0.43288863,medium,UC_inflamed,UC_non_inflamed,10738983.0,4.450719000355603e-08,5079,4447,2.262375074984281e-07
RPL36,Myeloid,4.1008165792969203e-153,1.815521976123688e-151,0.5384107,high,UC_inflamed,Healthy,14951504.0,1.6322891631251155e-127,5079,4591,4.260618634056724e-125
RPL36,Myeloid,4.1008165792969203e-153,1.815521976123688e-151,0.5384107,high,UC_inflamed,Colitis_inflamed,6197017.5,5.6244791409231045e-59,5079,1954,4.191681469901277e-57
RPL36,Myeloid,4.1008165792969203e-153,1.815521976123688e-151,0.5384107,high,UC_inflamed,CD_inflamed,950445.5,3.4442537671955914e-26,5079,271,6.642283190119147e-25
RPL36,Myeloid,4.1008165792969203e-153,1.815521976123688e-151,0.5384107,high,UC_inflamed,UC_non_inflamed,12230751.0,2.514321921318429e-12,5079,4447,1.9037684317270007e-11
CDA,Myeloid,1.1241335020542434e-149,4.838157866362148e-148,0.259620972,medium,UC_inflamed,Healthy,13164713.0,6.269209351010493e-118,5079,4591,1.4382566466954986e-115
CDA,Myeloid,1.1241335020542434e-149,4.838157866362148e-148,0.259620972,medium,UC_inflamed,Colitis_inflamed,5575873.5,3.991263606471387e-50,5079,1954,2.217292182898299e-48
CDA,Myeloid,1.1241335020542434e-149,4.838157866362148e-148,0.259620972,medium,UC_inflamed,UC_non_inflamed,12016407.0,7.889913389713141e-23,5079,4447,1.2560997938051614e-21
CDA,Myeloid,1.1241335020542434e-149,4.838157866362148e-148,0.259620972,medium,UC_inflamed,CD_inflamed,768806.0,5.14836698718326e-08,5079,271,2.599199069861643e-07
RPL18A,Myeloid,9.05314358709365e-148,3.790789202281409e-146,0.8086834,high,UC_inflamed,Healthy,14581713.0,7.109227547869181e-101,5079,4591,1.27499008528322e-98
RPL18A,Myeloid,9.05314358709365e-148,3.790789202281409e-146,0.8086834,high,UC_inflamed,Colitis_inflamed,6271198.5,5.037896307247145e-66,5079,1954,4.57616018207644e-64
RPL18A,Myeloid,9.05314358709365e-148,3.790789202281409e-146,0.8086834,high,UC_inflamed,CD_inflamed,1042577.5,2.059122958292527e-46,5079,271,1.0049144013121561e-44
RPL18A,Myeloid,9.05314358709365e-148,3.790789202281409e-146,0.8086834,high,UC_inflamed,UC_non_inflamed,12480803.5,7.372833127893932e-19,5079,4447,9.073086079676912e-18
TUBB,Myeloid,3.955424550681408e-133,1.4620876730281922e-131,0.4305654,medium,UC_inflamed,Healthy,8924867.5,9.114854402849079e-110,5079,4591,1.86999656252082e-107
TUBB,Myeloid,3.955424550681408e-133,1.4620876730281922e-131,0.4305654,medium,UC_inflamed,Colitis_inflamed,3982743.0,2.59265135376501e-50,5079,1954,1.4503178205066163e-48
TUBB,Myeloid,3.955424550681408e-133,1.4620876730281922e-131,0.4305654,medium,UC_inflamed,CD_inflamed,529878.0,8.299861308023053e-15,5079,271,7.640426771403903e-14
TUBB,Myeloid,3.955424550681408e-133,1.4620876730281922e-131,0.4305654,medium,UC_inflamed,UC_non_inflamed,10701406.0,1.15770940800756e-07,5079,4447,5.634775912225137e-07
CD37,Myeloid,5.414694354561823e-132,1.9778355194405374e-130,0.8418567499999999,high,UC_inflamed,Healthy,13786676.0,7.29266647084758e-66,5079,4591,6.605646429302602e-64
CD37,Myeloid,5.414694354561823e-132,1.9778355194405374e-130,0.8418567499999999,high,UC_inflamed,Colitis_inflamed,4419234.5,5.2382240975886125e-14,5079,1954,4.533376274472814e-13
CD37,Myeloid,5.414694354561823e-132,1.9778355194405374e-130,0.8418567499999999,high,UC_inflamed,CD_inflamed,528305.0,4.77307428657819e-12,5079,271,3.5282673789572567e-11
CD37,Myeloid,5.414694354561823e-132,1.9778355194405374e-130,0.8418567499999999,high,UC_inflamed,UC_non_inflamed,12029394.5,1.9811288249565153e-09,5079,4447,1.157947293529966e-08
CTSZ,Myeloid,8.186116617659047e-130,2.9483377123414897e-128,0.74435527,high,UC_inflamed,Healthy,9455195.5,1.0867348909549316e-65,5079,4591,9.804966621192813e-64
CTSZ,Myeloid,8.186116617659047e-130,2.9483377123414897e-128,0.74435527,high,UC_inflamed,UC_non_inflamed,10335984.0,4.101469818757265e-15,5079,4447,3.8569526702724366e-14
CTSZ,Myeloid,8.186116617659047e-130,2.9483377123414897e-128,0.74435527,high,UC_inflamed,Colitis_inflamed,5457001.5,3.719751155745231e-13,5079,1954,3.017204349699166e-12
CTSZ,Myeloid,8.186116617659047e-130,2.9483377123414897e-128,0.74435527,high,UC_inflamed,CD_inflamed,816103.5,6.645568145568691e-09,5079,271,3.686514018475604e-08
DDX3Y,Myeloid,1.12095146084633e-128,3.9542970368805116e-127,0.4588049949999999,medium,UC_inflamed,CD_inflamed,491880.5,3.637890326916748e-65,5079,271,3.229780800165062e-63
DDX3Y,Myeloid,1.12095146084633e-128,3.9542970368805116e-127,0.4588049949999999,medium,UC_inflamed,Colitis_inflamed,4526067.0,4.0364339653580524e-31,5079,1954,1.0248584110372286e-29
DDX3Y,Myeloid,1.12095146084633e-128,3.9542970368805116e-127,0.4588049949999999,medium,UC_inflamed,Healthy,10986596.0,1.3867799704790985e-22,5079,4591,2.177024215280815e-21
DDX3Y,Myeloid,1.12095146084633e-128,3.9542970368805116e-127,0.4588049949999999,medium,UC_inflamed,UC_non_inflamed,11621417.5,8.787445899579125e-11,5079,4447,5.820110882247156e-10
HSPH1,Myeloid,1.244897720672133e-128,4.3815295403428535e-127,0.3308365099999999,medium,UC_inflamed,Healthy,9337640.0,1.7498618677831748e-114,5079,4591,3.829011600631525e-112
HSPH1,Myeloid,1.244897720672133e-128,4.3815295403428535e-127,0.3308365099999999,medium,UC_inflamed,UC_non_inflamed,10722589.0,4.157079693372422e-11,5079,4447,2.8350526555902115e-10
HSPH1,Myeloid,1.244897720672133e-128,4.3815295403428535e-127,0.3308365099999999,medium,UC_inflamed,Colitis_inflamed,4675047.5,3.997466561891882e-09,5079,1954,2.2721535603610065e-08
HSPH1,Myeloid,1.244897720672133e-128,4.3815295403428535e-127,0.3308365099999999,medium,UC_inflamed,CD_inflamed,608493.5,1.7136918308337558e-07,5079,271,8.200322954473982e-07
HLA-B,Myeloid,4.861247048159894e-126,1.6617506225911175e-124,0.8296101999999999,high,UC_inflamed,Colitis_inflamed,3532610.5,1.284940417800458e-78,5079,1954,1.5328863280501018e-76
