gene,cell_type,KW_p,KW_FDR,effect_size,effect_size_class,disease_1,disease_2,mw_stat,mw_p,n1,n2,mw_FDR
RGS1,ILC,7.375731808871083e-189,1.2715761638493749e-186,1.10582277,high,UC_inflamed,UC_non_inflamed,717830.5,2.794673122924653e-07,1268,1041,1.7389101203377326e-06
SKIL,ILC,2.3046170760038425e-186,3.7945908575011596e-184,0.763489885,high,UC_inflamed,Colitis_inflamed,1170465.5,4.394556488717444e-81,1268,2730,1.1145564133983375e-78
SKIL,ILC,2.3046170760038425e-186,3.7945908575011596e-184,0.763489885,high,UC_inflamed,CD_inflamed,234836.5,2.615171904831017e-73,1268,626,5.358440652328694e-71
SKIL,ILC,2.3046170760038425e-186,3.7945908575011596e-184,0.763489885,high,UC_inflamed,Healthy,717103.0,9.230342874818883e-29,1268,1393,3.5924280328409405e-27
SKIL,ILC,2.3046170760038425e-186,3.7945908575011596e-184,0.763489885,high,UC_inflamed,UC_non_inflamed,717352.5,7.658363202426109e-12,1268,1041,8.234606714853283e-11
BHLHE40,ILC,4.583704010413949e-182,7.4632887298451135e-180,0.99928179,high,UC_inflamed,CD_inflamed,210501.0,1.1485290930010704e-91,1268,626,3.790381361225869e-89
BHLHE40,ILC,4.583704010413949e-182,7.4632887298451135e-180,0.99928179,high,UC_inflamed,Colitis_inflamed,1214699.0,1.8060064527809987e-70,1268,2730,3.409816403521452e-68
BHLHE40,ILC,4.583704010413949e-182,7.4632887298451135e-180,0.99928179,high,UC_inflamed,Healthy,669735.5,2.8037263529658257e-42,1268,1393,2.083710794393845e-40
BHLHE40,ILC,4.583704010413949e-182,7.4632887298451135e-180,0.99928179,high,UC_inflamed,UC_non_inflamed,710946.0,9.610775986110813e-09,1268,1041,7.25481824496436e-08
SRSF10,ILC,2.643865476078344e-180,4.2112179007013085e-178,0.75551716,high,UC_inflamed,CD_inflamed,214765.5,1.7665512052939953e-86,1268,626,5.154041152402137e-84
SRSF10,ILC,2.643865476078344e-180,4.2112179007013085e-178,0.75551716,high,UC_inflamed,Colitis_inflamed,1173606.5,5.511213488711138e-79,1268,2730,1.3110501216498208e-76
SRSF10,ILC,2.643865476078344e-180,4.2112179007013085e-178,0.75551716,high,UC_inflamed,Healthy,697086.5,1.4020374921429046e-33,1268,1393,7.116235049152688e-32
SRSF10,ILC,2.643865476078344e-180,4.2112179007013085e-178,0.75551716,high,UC_inflamed,UC_non_inflamed,706281.0,2.5534033835034656e-07,1268,1041,1.597364880800315e-06
RPL30,ILC,3.190786209608188e-180,5.027718399526707e-178,0.5663643,high,UC_inflamed,Colitis_inflamed,1044228.0,7.223513355077283e-91,1268,2730,2.364526068770725e-88
RPL30,ILC,3.190786209608188e-180,5.027718399526707e-178,0.5663643,high,UC_inflamed,CD_inflamed,268867.5,2.8184046324037057e-30,1268,626,1.2014400901233903e-28
RPL30,ILC,3.190786209608188e-180,5.027718399526707e-178,0.5663643,high,UC_inflamed,Healthy,698063.0,8.675469397369799e-21,1268,1393,1.9996913502882586e-19
RPL30,ILC,3.190786209608188e-180,5.027718399526707e-178,0.5663643,high,UC_inflamed,UC_non_inflamed,759527.5,4.260989381030264e-10,1268,1041,3.790501214178768e-09
RPL36A,ILC,3.1562282811434995e-179,4.868565182302825e-177,1.0865047,high,UC_inflamed,Colitis_inflamed,1115258.0,7.530748073072274e-74,1268,2730,1.5689870338528976e-71
RPL36A,ILC,3.1562282811434995e-179,4.868565182302825e-177,1.0865047,high,UC_inflamed,CD_inflamed,287946.0,9.006947566749247e-23,1268,626,2.4055869081674402e-21
RPL36A,ILC,3.1562282811434995e-179,4.868565182302825e-177,1.0865047,high,UC_inflamed,UC_non_inflamed,782061.0,2.1780339353993428e-15,1268,1041,3.28807991466127e-14
RPL36A,ILC,3.1562282811434995e-179,4.868565182302825e-177,1.0865047,high,UC_inflamed,Healthy,777015.0,5.4261570008709194e-08,1268,1393,3.71485540295129e-07
KRT81,ILC,1.0009464178605533e-174,1.3837612082385424e-172,0.709959086,high,UC_inflamed,Colitis_inflamed,1175546.0,6.15082404909758e-88,1268,2730,1.8690381379380482e-85
KRT81,ILC,1.0009464178605533e-174,1.3837612082385424e-172,0.709959086,high,UC_inflamed,Healthy,629933.5,6.155041456848209e-65,1268,1393,9.863377379357255e-63
KRT81,ILC,1.0009464178605533e-174,1.3837612082385424e-172,0.709959086,high,UC_inflamed,CD_inflamed,300948.5,6.763755035226235e-38,1268,626,4.168782045247551e-36
KRT81,ILC,1.0009464178605533e-174,1.3837612082385424e-172,0.709959086,high,UC_inflamed,UC_non_inflamed,699543.0,1.1816043934072422e-08,1268,1041,8.812104077714117e-08
HOPX,ILC,1.340141966756119e-174,1.8353682598919784e-172,1.0997568000000002,high,UC_inflamed,Colitis_inflamed,2249541.5,5.192150500683776e-60,1268,2730,7.246064455243691e-58
HOPX,ILC,1.340141966756119e-174,1.8353682598919784e-172,1.0997568000000002,high,UC_inflamed,Healthy,1145355.0,1.1744342091756713e-44,1268,1393,9.620683081777308e-43
HOPX,ILC,1.340141966756119e-174,1.8353682598919784e-172,1.0997568000000002,high,UC_inflamed,CD_inflamed,513475.0,8.093631686905924e-27,1268,626,2.814074661433936e-25
HOPX,ILC,1.340141966756119e-174,1.8353682598919784e-172,1.0997568000000002,high,UC_inflamed,UC_non_inflamed,541971.5,6.070744001012451e-14,1268,1041,8.013222861757686e-13
ITM2C,ILC,2.3770177651210166e-172,3.138091741448953e-170,0.84426668,high,UC_inflamed,Colitis_inflamed,1177087.5,6.020343554137882e-80,1268,2730,1.473520257437547e-77
ITM2C,ILC,2.3770177651210166e-172,3.138091741448953e-170,0.84426668,high,UC_inflamed,CD_inflamed,249663.5,1.1207963155710503e-64,1268,626,1.7783669618001735e-62
ITM2C,ILC,2.3770177651210166e-172,3.138091741448953e-170,0.84426668,high,UC_inflamed,Healthy,665946.5,8.631937491901637e-45,1268,1393,7.099966971760768e-43
ITM2C,ILC,2.3770177651210166e-172,3.138091741448953e-170,0.84426668,high,UC_inflamed,UC_non_inflamed,708117.0,1.3574415683380613e-08,1268,1041,1.0052233059630529e-07
RPS4Y1,ILC,3.0430192978494545e-172,3.9814647134540976e-170,1.2899112,high,UC_inflamed,CD_inflamed,213028.5,7.354128332197487e-72,1268,626,1.4496724209307287e-69
RPS4Y1,ILC,3.0430192978494545e-172,3.9814647134540976e-170,1.2899112,high,UC_inflamed,Colitis_inflamed,1376929.0,6.800669521659511e-31,1268,2730,3.004795134329943e-29
RPS4Y1,ILC,3.0430192978494545e-172,3.9814647134540976e-170,1.2899112,high,UC_inflamed,UC_non_inflamed,776780.5,8.22072289957034e-27,1268,1041,2.8564129945540527e-25
RPS4Y1,ILC,3.0430192978494545e-172,3.9814647134540976e-170,1.2899112,high,UC_inflamed,Healthy,708429.0,9.160729375048052e-24,1268,1393,2.609365875223716e-22
POLD4,ILC,1.1663255378854116e-170,1.4733908993252434e-168,0.53075373,high,UC_inflamed,Colitis_inflamed,1212252.5,1.2023107960933984e-82,1268,2730,3.1484903042413298e-80
POLD4,ILC,1.1663255378854116e-170,1.4733908993252434e-168,0.53075373,high,UC_inflamed,CD_inflamed,264730.5,1.3037767770243593e-66,1268,626,2.1917875776594264e-64
POLD4,ILC,1.1663255378854116e-170,1.4733908993252434e-168,0.53075373,high,UC_inflamed,Healthy,747802.5,3.548389092785859e-27,1268,1393,1.2600310838852401e-25
POLD4,ILC,1.1663255378854116e-170,1.4733908993252434e-168,0.53075373,high,UC_inflamed,UC_non_inflamed,695053.5,9.429005684544238e-09,1268,1041,7.12361666977459e-08
ZC3H12A,ILC,4.639355027610649e-168,5.618604014430285e-166,0.95123473,high,UC_inflamed,CD_inflamed,204759.0,1.5721736148047129e-102,1268,626,6.788165165262709e-100
ZC3H12A,ILC,4.639355027610649e-168,5.618604014430285e-166,0.95123473,high,UC_inflamed,Colitis_inflamed,1470693.0,4.813812614167313e-25,1268,2730,1.4960720214427745e-23
ZC3H12A,ILC,4.639355027610649e-168,5.618604014430285e-166,0.95123473,high,UC_inflamed,Healthy,795598.5,4.15001295393384e-11,1268,1393,4.1272050526802815e-10
ZC3H12A,ILC,4.639355027610649e-168,5.618604014430285e-166,0.95123473,high,UC_inflamed,UC_non_inflamed,706035.0,1.0820634308057701e-08,1268,1041,8.111446449975298e-08
MYADM,ILC,2.800381069484072e-165,3.3363239180666326e-163,1.24246213,high,UC_inflamed,CD_inflamed,194968.5,2.366104211061081e-97,1268,626,8.945095849563077e-95
MYADM,ILC,2.800381069484072e-165,3.3363239180666326e-163,1.24246213,high,UC_inflamed,Colitis_inflamed,1366900.5,4.796675274011844e-36,1268,2730,2.7181722479929893e-34
MYADM,ILC,2.800381069484072e-165,3.3363239180666326e-163,1.24246213,high,UC_inflamed,Healthy,734348.5,1.0427229264147984e-20,1268,1393,2.387750992451348e-19
MYADM,ILC,2.800381069484072e-165,3.3363239180666326e-163,1.24246213,high,UC_inflamed,UC_non_inflamed,715125.5,7.213698737188028e-08,1268,1041,4.857288157973627e-07
TRAPPC5,ILC,2.8830526063744034e-162,3.27505836386128e-160,0.4504963145,medium,UC_inflamed,Colitis_inflamed,1252104.5,7.147939002933744e-81,1268,2730,1.795905735448486e-78
TRAPPC5,ILC,2.8830526063744034e-162,3.27505836386128e-160,0.4504963145,medium,UC_inflamed,CD_inflamed,282006.5,1.031843733284122e-63,1268,626,1.6024921238708567e-61
TRAPPC5,ILC,2.8830526063744034e-162,3.27505836386128e-160,0.4504963145,medium,UC_inflamed,Healthy,765421.5,7.971307009825235e-27,1268,1393,2.7721420728403244e-25
TRAPPC5,ILC,2.8830526063744034e-162,3.27505836386128e-160,0.4504963145,medium,UC_inflamed,UC_non_inflamed,688100.5,4.161092939152005e-10,1268,1041,3.705524013549519e-09
HLA-B,ILC,5.724626766918066e-161,6.452975434032103e-159,0.970878,high,UC_inflamed,CD_inflamed,127723.5,1.006729818236298e-127,1268,626,7.403371562874694e-125
HLA-B,ILC,5.724626766918066e-161,6.452975434032103e-159,0.970878,high,UC_inflamed,UC_non_inflamed,389052.0,8.512804054994981e-65,1268,1041,1.35607031954198e-62
HLA-B,ILC,5.724626766918066e-161,6.452975434032103e-159,0.970878,high,UC_inflamed,Colitis_inflamed,1281192.0,5.263573309759257e-40,1268,2730,3.560262417205915e-38
HLA-B,ILC,5.724626766918066e-161,6.452975434032103e-159,0.970878,high,UC_inflamed,Healthy,775739.5,5.722015810709385e-08,1268,1393,3.904790874215027e-07
PIM3,ILC,2.1009734543376402e-159,2.332398863626044e-157,0.99458983,high,UC_inflamed,CD_inflamed,211810.5,2.3076109509470917e-92,1268,626,7.74251549270894e-90
PIM3,ILC,2.1009734543376402e-159,2.332398863626044e-157,0.99458983,high,UC_inflamed,Colitis_inflamed,1406676.5,9.402439081754845e-34,1268,2730,4.807183536878152e-32
PIM3,ILC,2.1009734543376402e-159,2.332398863626044e-157,0.99458983,high,UC_inflamed,Healthy,791403.5,3.543599727436956e-11,1268,1393,3.554192788838025e-10
PIM3,ILC,2.1009734543376402e-159,2.332398863626044e-157,0.99458983,high,UC_inflamed,UC_non_inflamed,710843.0,2.9330650333304877e-09,1268,1041,2.355960716298629e-08
BRD2,ILC,4.0075831811492275e-154,4.135712953278928e-152,1.23254977,high,UC_inflamed,CD_inflamed,193212.0,1.2865770906921046e-85,1268,626,3.6673139903710345e-83
BRD2,ILC,4.0075831811492275e-154,4.135712953278928e-152,1.23254977,high,UC_inflamed,Colitis_inflamed,1424927.5,9.758318466884946e-23,1268,2730,2.6015182736166537e-21
BRD2,ILC,4.0075831811492275e-154,4.135712953278928e-152,1.23254977,high,UC_inflamed,UC_non_inflamed,731788.0,4.279357350835196e-09,1268,1041,3.370948893871403e-08
BRD2,ILC,4.0075831811492275e-154,4.135712953278928e-152,1.23254977,high,UC_inflamed,Healthy,787924.5,3.5573545940385456e-08,1268,1393,2.4958046498362345e-07
SNRPN,ILC,1.1379464788985144e-153,1.166116622502016e-151,0.526365836,high,UC_inflamed,CD_inflamed,248190.0,1.0596679725051218e-85,1268,626,3.036646387401244e-83
SNRPN,ILC,1.1379464788985144e-153,1.166116622502016e-151,0.526365836,high,UC_inflamed,Colitis_inflamed,1316991.0,5.242591387067686e-63,1268,2730,7.980334053754734e-61
SNRPN,ILC,1.1379464788985144e-153,1.166116622502016e-151,0.526365836,high,UC_inflamed,Healthy,741709.0,6.362467554027986e-32,1268,1393,2.969212980516393e-30
SNRPN,ILC,1.1379464788985144e-153,1.166116622502016e-151,0.526365836,high,UC_inflamed,UC_non_inflamed,692696.0,2.0031871675559526e-10,1268,1041,1.8512267936815642e-09
CXCR4,ILC,3.3708050506155005e-152,3.3602569531782e-150,1.2062685600000005,high,UC_inflamed,Healthy,580671.5,2.415785620130922e-58,1268,1393,3.1682595612547647e-56
CXCR4,ILC,3.3708050506155005e-152,3.3602569531782e-150,1.2062685600000005,high,UC_inflamed,Colitis_inflamed,1268553.5,1.9165345797058422e-45,1268,2730,1.6160099165530151e-43
CXCR4,ILC,3.3708050506155005e-152,3.3602569531782e-150,1.2062685600000005,high,UC_inflamed,CD_inflamed,252249.5,5.3348879498106966e-43,1268,626,4.0952512121878577e-41
CXCR4,ILC,3.3708050506155005e-152,3.3602569531782e-150,1.2062685600000005,high,UC_inflamed,UC_non_inflamed,734124.0,2.823736412868572e-08,1268,1041,2.0082258745528085e-07
AFF3,ILC,4.8096817599603755e-151,4.667620960957572e-149,0.540448172,high,UC_inflamed,Colitis_inflamed,1244767.5,8.757923501846495e-78,1268,2730,2.026528132144221e-75
AFF3,ILC,4.8096817599603755e-151,4.667620960957572e-149,0.540448172,high,UC_inflamed,Healthy,716484.0,2.7214315790475163e-39,1268,1393,1.7845543803159713e-37
AFF3,ILC,4.8096817599603755e-151,4.667620960957572e-149,0.540448172,high,UC_inflamed,CD_inflamed,348324.0,4.927370146238273e-16,1268,626,7.87176829730854e-15
AFF3,ILC,4.8096817599603755e-151,4.667620960957572e-149,0.540448172,high,UC_inflamed,UC_non_inflamed,694750.0,1.91369891553615e-10,1268,1041,1.772391801409494e-09
FOSB,ILC,7.019886567726494e-151,6.767724852859477e-149,1.1864459699999998,high,UC_inflamed,Colitis_inflamed,1208175.5,1.2629034912303522e-57,1268,2730,1.6219346671662535e-55
FOSB,ILC,7.019886567726494e-151,6.767724852859477e-149,1.1864459699999998,high,UC_inflamed,CD_inflamed,252308.5,4.893990545168303e-43,1268,626,3.7639788791755264e-41
FOSB,ILC,7.019886567726494e-151,6.767724852859477e-149,1.1864459699999998,high,UC_inflamed,Healthy,664695.0,5.014214439126783e-32,1268,1393,2.3502306036710368e-30
FOSB,ILC,7.019886567726494e-151,6.767724852859477e-149,1.1864459699999998,high,UC_inflamed,UC_non_inflamed,744119.5,2.21103051292381e-10,1268,1041,2.031181701593632e-09
MYO1F,ILC,5.897527559422655e-150,5.5398954394730505e-148,0.8741268,high,UC_inflamed,Colitis_inflamed,2167893.0,4.088537191758824e-51,1268,2730,4.248122030533926e-49
MYO1F,ILC,5.897527559422655e-150,5.5398954394730505e-148,0.8741268,high,UC_inflamed,Healthy,1130261.0,3.3769308287980234e-48,1268,1393,3.1656269498132812e-46
MYO1F,ILC,5.897527559422655e-150,5.5398954394730505e-148,0.8741268,high,UC_inflamed,CD_inflamed,494829.5,3.1378506717434872e-22,1268,626,8.089496569301881e-21
MYO1F,ILC,5.897527559422655e-150,5.5398954394730505e-148,0.8741268,high,UC_inflamed,UC_non_inflamed,579704.0,8.814034142735049e-08,1268,1041,5.86643054381733e-07
CAPG,ILC,1.2767981227008205e-149,1.1841898538011281e-147,0.64496082,high,UC_inflamed,Colitis_inflamed,1211014.0,1.3344090630214636e-71,1268,2730,2.6208119463366666e-69
CAPG,ILC,1.2767981227008205e-149,1.1841898538011281e-147,0.64496082,high,UC_inflamed,Healthy,649043.0,3.362034096091608e-50,1268,1393,3.379872604092094e-48
CAPG,ILC,1.2767981227008205e-149,1.1841898538011281e-147,0.64496082,high,UC_inflamed,CD_inflamed,301349.5,4.070036494712407e-31,1268,626,1.8187552094157407e-29
CAPG,ILC,1.2767981227008205e-149,1.1841898538011281e-147,0.64496082,high,UC_inflamed,UC_non_inflamed,709219.0,1.3849909187548473e-08,1268,1041,1.0246820445859433e-07
TIPARP,ILC,4.436660756046933e-146,3.916555826452515e-144,0.79211374,high,UC_inflamed,CD_inflamed,224828.5,1.944013312049064e-83,1268,626,5.20071999843026e-81
TIPARP,ILC,4.436660756046933e-146,3.916555826452515e-144,0.79211374,high,UC_inflamed,Colitis_inflamed,1334959.0,1.0041540061792535e-47,1268,2730,9.228018096598031e-46
TIPARP,ILC,4.436660756046933e-146,3.916555826452515e-144,0.79211374,high,UC_inflamed,Healthy,717667.5,8.210846924028858e-30,1268,1393,3.416942886601673e-28
TIPARP,ILC,4.436660756046933e-146,3.916555826452515e-144,0.79211374,high,UC_inflamed,UC_non_inflamed,705747.0,2.281523479586193e-08,1268,1041,1.642040293101651e-07
RPL22L1,ILC,5.44892372524184e-146,4.781348998185265e-144,0.8938250999999999,high,UC_inflamed,CD_inflamed,236384.0,6.656523799640014e-58,1268,626,8.624562815221434e-56
RPL22L1,ILC,5.44892372524184e-146,4.781348998185265e-144,0.8938250999999999,high,UC_inflamed,Colitis_inflamed,1232086.0,1.3022061196608346e-56,1268,2730,1.6169644993938122e-54
RPL22L1,ILC,5.44892372524184e-146,4.781348998185265e-144,0.8938250999999999,high,UC_inflamed,Healthy,698861.0,1.4715667957393502e-26,1268,1393,5.033896186359863e-25
RPL22L1,ILC,5.44892372524184e-146,4.781348998185265e-144,0.8938250999999999,high,UC_inflamed,UC_non_inflamed,726733.0,7.663360963584205e-09,1268,1041,5.854208723959948e-08
RANBP2,ILC,4.783946857397327e-143,4.075811467924444e-141,0.71906507,high,UC_inflamed,CD_inflamed,244631.0,1.0780561409797024e-72,1268,626,2.1648496446980184e-70
RANBP2,ILC,4.783946857397327e-143,4.075811467924444e-141,0.71906507,high,UC_inflamed,Colitis_inflamed,1350485.5,5.218785235233365e-47,1268,2730,4.67455707527438e-45
RANBP2,ILC,4.783946857397327e-143,4.075811467924444e-141,0.71906507,high,UC_inflamed,Healthy,781611.5,1.0614220236163426e-14,1268,1393,1.5001493365810616e-13
RANBP2,ILC,4.783946857397327e-143,4.075811467924444e-141,0.71906507,high,UC_inflamed,UC_non_inflamed,708931.5,5.0173247739271256e-11,1268,1041,4.938818867067807e-10
PDE4B,ILC,5.627116147224005e-142,4.632570787720256e-140,0.7800921000000001,high,UC_inflamed,CD_inflamed,225994.0,1.2263069221712167e-88,1268,626,3.790724180723118e-86
PDE4B,ILC,5.627116147224005e-142,4.632570787720256e-140,0.7800921000000001,high,UC_inflamed,Colitis_inflamed,1518706.0,1.4783151432848066e-19,1268,2730,3.116265102434792e-18
PDE4B,ILC,5.627116147224005e-142,4.632570787720256e-140,0.7800921000000001,high,UC_inflamed,Healthy,794379.5,2.5786080959657866e-12,1268,1393,2.9122358615377976e-11
PDE4B,ILC,5.627116147224005e-142,4.632570787720256e-140,0.7800921000000001,high,UC_inflamed,UC_non_inflamed,700999.0,3.6837109282765544e-08,1268,1041,2.577941359227128e-07
CD83,ILC,2.6315740757760758e-139,2.095819918827316e-137,1.04705647,high,UC_inflamed,CD_inflamed,233551.0,7.000702046552417e-78,1268,626,1.6245865484110475e-75
CD83,ILC,2.6315740757760758e-139,2.095819918827316e-137,1.04705647,high,UC_inflamed,Colitis_inflamed,1386239.5,1.3235318652585007e-38,1268,2730,8.475340234587734e-37
CD83,ILC,2.6315740757760758e-139,2.095819918827316e-137,1.04705647,high,UC_inflamed,Healthy,727387.0,6.489299338218857e-27,1268,1393,2.274432336061256e-25
CD83,ILC,2.6315740757760758e-139,2.095819918827316e-137,1.04705647,high,UC_inflamed,UC_non_inflamed,712191.0,1.6672048340551449e-10,1268,1041,1.5553550801399535e-09
NFKBID,ILC,6.155455320949985e-135,4.649589807896963e-133,0.91158232,high,UC_inflamed,CD_inflamed,234590.0,3.2524350749213006e-81,1268,626,8.261903293628953e-79
NFKBID,ILC,6.155455320949985e-135,4.649589807896963e-133,0.91158232,high,UC_inflamed,Colitis_inflamed,1496488.0,3.865885264272328e-22,1268,2730,9.91718416392256e-21
NFKBID,ILC,6.155455320949985e-135,4.649589807896963e-133,0.91158232,high,UC_inflamed,Healthy,811989.0,1.6123576234299606e-08,1268,1393,1.1831694320562957e-07
NFKBID,ILC,6.155455320949985e-135,4.649589807896963e-133,0.91158232,high,UC_inflamed,UC_non_inflamed,700878.0,1.2816790396570216e-07,1268,1041,8.355843797788256e-07
ELL2,ILC,1.2895061686682795e-132,9.495690148575365e-131,0.5635835299999999,high,UC_inflamed,CD_inflamed,254974.0,3.3946687619226315e-76,1268,626,7.489197316543012e-74
ELL2,ILC,1.2895061686682795e-132,9.495690148575365e-131,0.5635835299999999,high,UC_inflamed,Colitis_inflamed,1612942.5,6.330676741868346e-10,1268,2730,5.509323945087523e-09
ELL2,ILC,1.2895061686682795e-132,9.495690148575365e-131,0.5635835299999999,high,UC_inflamed,UC_non_inflamed,692969.0,2.395263361754408e-08,1268,1041,1.7183428198052266e-07
ELL2,ILC,1.2895061686682795e-132,9.495690148575365e-131,0.5635835299999999,high,UC_inflamed,Healthy,827273.5,1.0962803820848399e-07,1268,1393,7.211663897343495e-07
C18orf32,ILC,6.269676588343483e-125,4.11999285764957e-123,0.395715373,medium,UC_inflamed,Colitis_inflamed,1335116.0,7.514147640557044e-59,1268,2730,1.0034440112037412e-56
C18orf32,ILC,6.269676588343483e-125,4.11999285764957e-123,0.395715373,medium,UC_inflamed,CD_inflamed,299059.5,7.744489496754254e-47,1268,626,6.875689269306906e-45
C18orf32,ILC,6.269676588343483e-125,4.11999285764957e-123,0.395715373,medium,UC_inflamed,Healthy,778869.0,1.3875079845051673e-20,1268,1393,3.1504040730939973e-19
C18orf32,ILC,6.269676588343483e-125,4.11999285764957e-123,0.395715373,medium,UC_inflamed,UC_non_inflamed,690878.0,2.3306983558868274e-09,1268,1041,1.8969978784837197e-08
KIR2DL4,ILC,2.8711894037864496e-124,1.8616995364197625e-122,0.5300286,high,UC_inflamed,CD_inflamed,274829.5,4.370500849837665e-79,1268,626,1.0443162638966706e-76
KIR2DL4,ILC,2.8711894037864496e-124,1.8616995364197625e-122,0.5300286,high,UC_inflamed,Colitis_inflamed,1522890.5,3.348785558328078e-30,1268,2730,1.4207637359555766e-28
KIR2DL4,ILC,2.8711894037864496e-124,1.8616995364197625e-122,0.5300286,high,UC_inflamed,Healthy,830935.5,3.5473662660158645e-11,1268,1393,3.557527474574101e-10
KIR2DL4,ILC,2.8711894037864496e-124,1.8616995364197625e-122,0.5300286,high,UC_inflamed,UC_non_inflamed,676650.0,2.469452309322839e-07,1268,1041,1.5483951505409504e-06
CD3E,ILC,1.8011025102907756e-123,1.1475372254696098e-121,1.07578269,high,UC_inflamed,CD_inflamed,257981.5,7.615650466205465e-45,1268,626,6.280084524231388e-43
CD3E,ILC,1.8011025102907756e-123,1.1475372254696098e-121,1.07578269,high,UC_inflamed,Colitis_inflamed,1399660.5,1.3810113737276452e-27,1268,2730,5.020584237897004e-26
CD3E,ILC,1.8011025102907756e-123,1.1475372254696098e-121,1.07578269,high,UC_inflamed,UC_non_inflamed,765319.5,3.160690367041907e-20,1268,1041,7.00466166929667e-19
CD3E,ILC,1.8011025102907756e-123,1.1475372254696098e-121,1.07578269,high,UC_inflamed,Healthy,785413.5,5.047872583012757e-09,1268,1393,3.9431531236077246e-08
IGFLR1,ILC,4.750621967081289e-123,2.9877946053909527e-121,0.402545149,medium,UC_inflamed,Colitis_inflamed,1335276.0,4.455825995450755e-62,1268,2730,6.620025614089891e-60
IGFLR1,ILC,4.750621967081289e-123,2.9877946053909527e-121,0.402545149,medium,UC_inflamed,CD_inflamed,307486.0,3.729159283479295e-45,1268,626,3.1134323618680167e-43
IGFLR1,ILC,4.750621967081289e-123,2.9877946053909527e-121,0.402545149,medium,UC_inflamed,Healthy,769235.0,1.0522737778442407e-25,1268,1393,3.416707498423689e-24
IGFLR1,ILC,4.750621967081289e-123,2.9877946053909527e-121,0.402545149,medium,UC_inflamed,UC_non_inflamed,685775.5,9.982681147488277e-09,1268,1041,7.51688235834574e-08
AHR,ILC,5.747044676264167e-123,3.5990253284604744e-121,0.527804407,high,UC_inflamed,Colitis_inflamed,1303900.0,3.478944064925793e-60,1268,2730,4.876274513979974e-58
AHR,ILC,5.747044676264167e-123,3.5990253284604744e-121,0.527804407,high,UC_inflamed,Healthy,724376.0,9.784920568133109e-33,1268,1393,4.756599630237964e-31
AHR,ILC,5.747044676264167e-123,3.5990253284604744e-121,0.527804407,high,UC_inflamed,CD_inflamed,325319.0,9.016038339677172e-25,1268,626,2.750583395728374e-23
AHR,ILC,5.747044676264167e-123,3.5990253284604744e-121,0.527804407,high,UC_inflamed,UC_non_inflamed,701484.5,1.7845711971433854e-10,1268,1041,1.659095949315605e-09
SNHG12,ILC,5.925122638267691e-120,3.501078513757047e-118,0.624411486,high,UC_inflamed,CD_inflamed,248339.0,2.1545180598270823e-69,1268,626,3.970081619395328e-67
SNHG12,ILC,5.925122638267691e-120,3.501078513757047e-118,0.624411486,high,UC_inflamed,Colitis_inflamed,1534446.0,6.378916279464454e-17,1268,2730,1.0993306225872129e-15
SNHG12,ILC,5.925122638267691e-120,3.501078513757047e-118,0.624411486,high,UC_inflamed,UC_non_inflamed,709564.0,2.5196426952228555e-11,1268,1041,2.5707219262948424e-10
SNHG12,ILC,5.925122638267691e-120,3.501078513757047e-118,0.624411486,high,UC_inflamed,Healthy,805042.0,7.628280058601875e-10,1268,1393,6.571108811712838e-09
IGHA1,ILC,1.1457412287234653e-114,6.311914272824684e-113,0.8900501499999999,high,UC_inflamed,Colitis_inflamed,1990499.5,9.04988700605067e-34,1268,2730,4.6313450979487137e-32
IGHA1,ILC,1.1457412287234653e-114,6.311914272824684e-113,0.8900501499999999,high,UC_inflamed,Healthy,768055.0,6.764618607574767e-13,1268,1393,8.097531044670106e-12
IGHA1,ILC,1.1457412287234653e-114,6.311914272824684e-113,0.8900501499999999,high,UC_inflamed,CD_inflamed,444792.0,3.054396684175897e-09,1268,626,2.448290792288116e-08
IGHA1,ILC,1.1457412287234653e-114,6.311914272824684e-113,0.8900501499999999,high,UC_inflamed,UC_non_inflamed,592008.0,9.121478564346143e-08,1268,1041,6.059289402689102e-07
PFKFB3,ILC,2.694955040671316e-110,1.39055884387315e-108,0.60154129,high,UC_inflamed,CD_inflamed,263324.0,5.362222180798861e-68,1268,626,9.479537675276145e-66
PFKFB3,ILC,2.694955040671316e-110,1.39055884387315e-108,0.60154129,high,UC_inflamed,Colitis_inflamed,1533638.5,3.881191307854916e-20,1268,2730,8.562546029178551e-19
PFKFB3,ILC,2.694955040671316e-110,1.39055884387315e-108,0.60154129,high,UC_inflamed,Healthy,798946.5,1.9273083874677611e-13,1268,1393,2.426082662198553e-12
PFKFB3,ILC,2.694955040671316e-110,1.39055884387315e-108,0.60154129,high,UC_inflamed,UC_non_inflamed,695025.5,1.2628914736478562e-08,1268,1041,9.391793121120578e-08
NINJ1,ILC,5.27111728704325e-109,2.672766530253695e-107,0.7001778,high,UC_inflamed,CD_inflamed,256654.0,9.336554301248726e-62,1268,626,1.3731982376402806e-59
NINJ1,ILC,5.27111728704325e-109,2.672766530253695e-107,0.7001778,high,UC_inflamed,Colitis_inflamed,1461756.0,1.6818434027393226e-26,1268,2730,5.736147395408045e-25
NINJ1,ILC,5.27111728704325e-109,2.672766530253695e-107,0.7001778,high,UC_inflamed,Healthy,808714.0,9.822866668225485e-09,1268,1393,7.40242701285721e-08
